Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,TopicID,LocationID,Location 1
2014,NY,Tompkins County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,62.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,36109,"(42.453967, -76.47389)"
2014,NY,Ulster County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,56.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,36111,"(41.888699, -74.262634)"
2014,NY,Warren County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,57,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,36113,"(43.558362, -73.851763)"
2014,NY,Washington County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,60.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,36115,"(43.315008, -73.433227)"
2014,NY,Wayne County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,64.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,36117,"(43.156895, -77.025381)"
2014,NY,Westchester County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,49,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,36119,"(41.166326, -73.756643)"
2014,NY,Wyoming County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,68.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,36121,"(42.708646, -78.219189)"
2014,NY,Yates County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,54,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,36123,"(42.637147, -77.103223)"
2014,NY,Albany County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,52.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36001,"(42.599103, -73.970816)"
2014,NY,Allegany County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,66.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36003,"(42.260659, -78.024869)"
2014,NY,Bronx County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,44.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36005,"(40.864977, -73.858013)"
2014,NY,Broome County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,60.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36007,"(42.160002, -75.819405)"
2014,NY,Cattaraugus County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,66.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36009,"(42.252395, -78.675327)"
2014,NY,Cayuga County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,64.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36011,"(42.918974, -76.553464)"
2014,NY,Chautauqua County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,69.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36013,"(42.232498, -79.365075)"
2014,NY,Chemung County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,64.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36015,"(42.140832, -76.761286)"
2014,NY,Chenango County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,60.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36017,"(42.494282, -75.609544)"
2014,NY,Clinton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,64,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36019,"(44.738656, -73.678247)"
2014,NY,Columbia County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,54.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36021,"(42.246954, -73.630121)"
2014,NY,Cortland County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,62.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36023,"(42.598351, -76.07037)"
2014,NY,Delaware County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,57.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36025,"(42.200421, -74.964776)"
2014,NY,Dutchess County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,49.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36027,"(41.764043, -73.742217)"
2014,NY,Erie County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,66.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36029,"(42.757369, -78.726059)"
2014,NY,Essex County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,64.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36031,"(44.11086, -73.770676)"
2014,NY,Franklin County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,63.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36033,"(44.587716, -74.307379)"
2014,NY,Fulton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,51,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36035,"(43.112052, -74.425539)"
2014,NY,Genesee County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,61.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36037,"(43.002158, -78.193571)"
2014,NY,Greene County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,55.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36039,"(42.274896, -74.121436)"
2014,NY,Hamilton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,56,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36041,"(43.659054, -74.497558)"
2014,NY,Herkimer County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,58,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36043,"(43.420339, -74.964935)"
2014,NY,Jefferson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,81.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36045,"(44.039633, -75.901716)"
2014,NY,Kings County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,31.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36047,"(40.649553, -73.945717)"
2014,NY,Lewis County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,60.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36049,"(43.785458, -75.4495)"
2014,NY,Livingston County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,62.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36051,"(42.73145, -77.774962)"
2014,NY,Madison County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,63.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36053,"(42.915558, -75.666927)"
2014,NY,Monroe County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,62,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36055,"(43.146649, -77.691631)"
2014,NY,Montgomery County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,53.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36057,"(42.901234, -74.439061)"
2014,NY,Nassau County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,41.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36059,"(40.75237, -73.59394)"
2014,NY,New York County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,29.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36061,"(40.805299, -73.948191)"
2014,NY,Niagara County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,65,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36063,"(43.197322, -78.744127)"
2014,NY,Oneida County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,60.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36065,"(43.244075, -75.434206)"
2014,NY,Onondaga County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,66.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36067,"(43.012001, -76.190642)"
2014,NY,Ontario County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,62.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36069,"(42.855286, -77.299308)"
2014,NY,Orange County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,56.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36071,"(41.39936, -74.311665)"
2014,NY,Orleans County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,69.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36073,"(43.249788, -78.229049)"
2014,NY,Oswego County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,67.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36075,"(43.430774, -76.140428)"
2014,NY,Otsego County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,59.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36077,"(42.635788, -75.031776)"
2014,NY,Putnam County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,47.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36079,"(41.424224, -73.754852)"
2014,NY,Queens County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,37.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36081,"(40.714613, -73.81881)"
2014,NY,Rensselaer County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,54.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36083,"(42.706929, -73.509035)"
2014,NY,Richmond County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,31.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36085,"(40.580523, -74.147253)"
2014,NY,Rockland County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,51,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36087,"(41.152819, -74.032948)"
2014,NY,St. Lawrence County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,63.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36089,"(44.486529, -75.071728)"
2014,NY,Saratoga County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,53,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36091,"(43.106459, -73.867514)"
2014,NY,Schenectady County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,51.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36093,"(42.81625, -74.059796)"
2014,NY,Schoharie County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,54,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36095,"(42.588627, -74.440088)"
2014,NY,Schuyler County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,62.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36097,"(42.394258, -76.871691)"
2014,NY,Seneca County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,63.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36099,"(42.783333, -76.821725)"
2014,NY,Steuben County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,65.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36101,"(42.272627, -77.382599)"
2014,NY,Suffolk County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,46.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36103,"(40.871938, -72.839642)"
2014,NY,Sullivan County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,59.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36105,"(41.718479, -74.770635)"
2014,NY,Tioga County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,61.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36107,"(42.169473, -76.30653)"
2014,NY,Tompkins County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,64.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36109,"(42.453967, -76.47389)"
2014,NY,Ulster County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,56.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36111,"(41.888699, -74.262634)"
2014,NY,Warren County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,63.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36113,"(43.558362, -73.851763)"
2014,NY,Washington County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,58,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36115,"(43.315008, -73.433227)"
2014,NY,Wayne County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,63.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36117,"(43.156895, -77.025381)"
2014,NY,Westchester County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,43,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36119,"(41.166326, -73.756643)"
2014,NY,Wyoming County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,66.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36121,"(42.708646, -78.219189)"
2014,NY,Yates County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,62,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,36123,"(42.637147, -77.103223)"
2014,OH,Adams County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,102.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39001,"(38.841403, -83.47608)"
2014,OH,Allen County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,78.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39003,"(40.769007, -84.098353)"
2014,OH,Ashland County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,69.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39005,"(40.844675, -82.265621)"
2014,OH,Ashtabula County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,68.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39007,"(41.708445, -80.749937)"
2014,OH,Athens County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,82.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39009,"(39.330731, -82.041242)"
2014,OH,Auglaize County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,82.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39011,"(40.560275, -84.214085)"
2014,OH,Belmont County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,71.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39013,"(40.007944, -80.98579)"
2014,OH,Brown County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,111.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39015,"(38.927648, -83.866258)"
2014,OH,Butler County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,81.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39017,"(39.437757, -84.569068)"
2014,OH,Carroll County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,73,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39019,"(40.575778, -81.08486)"
2014,OH,Champaign County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,73.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39021,"(40.13503, -83.764396)"
2014,OH,Clark County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,91.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39023,"(39.91287, -83.783526)"
2014,OH,Clermont County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,114.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39025,"(39.042129, -84.148752)"
2014,OH,Clinton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,116.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39027,"(39.412608, -83.806785)"
2014,OH,Columbiana County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,74.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39029,"(40.766527, -80.776651)"
2014,OH,Coshocton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,80.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39031,"(40.295944, -81.913011)"
2014,OH,Crawford County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,92,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39033,"(40.848923, -82.914708)"
2014,OH,Cuyahoga County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,61.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39035,"(41.424287, -81.651398)"
2014,OH,Darke County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,79.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39037,"(40.132747, -84.610763)"
2014,OH,Defiance County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,70.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39039,"(41.322045, -84.48094)"
2014,OH,Delaware County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,69.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39041,"(40.27916, -83.002617)"
2014,OH,Erie County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,71.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39043,"(41.354722, -82.601318)"
2014,OH,Fairfield County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,79.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39045,"(39.743864, -82.629437)"
2014,OH,Fayette County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,90,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39047,"(39.555608, -83.45545)"
2014,OH,Franklin County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,81,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39049,"(39.96496, -83.009567)"
2014,OH,Fulton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,81.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39051,"(41.600898, -84.12039)"
2014,OH,Gallia County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,96.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39053,"(38.822247, -82.317292)"
2014,OH,Geauga County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,57.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39055,"(41.49648, -81.171468)"
2014,OH,Greene County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,70.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39057,"(39.690989, -83.887151)"
2014,OH,Guernsey County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,73.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39059,"(40.045328, -81.490851)"
2014,OH,Hamilton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,86.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39061,"(39.19404, -84.538642)"
2014,OH,Hancock County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,81.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39063,"(40.99638, -83.660156)"
2014,OH,Hardin County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,88,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39065,"(40.655464, -83.656087)"
2014,OH,Harrison County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,72.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39067,"(40.288123, -81.085459)"
2014,OH,Henry County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,82.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39069,"(41.331133, -84.059197)"
2014,OH,Highland County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,94.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39071,"(39.180516, -83.600205)"
2014,OH,Hocking County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,75.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39073,"(39.491935, -82.473647)"
2014,OH,Holmes County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,71.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39075,"(40.560467, -81.923643)"
2014,OH,Huron County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,71,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39077,"(41.142631, -82.591297)"
2014,OH,Jackson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,72.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39079,"(39.012586, -82.618188)"
2014,OH,Jefferson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,75.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39081,"(40.382137, -80.760737)"
2014,OH,Knox County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,77.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39083,"(40.400265, -82.41896)"
